title,slug,content,banner,views,createdAt,updatedAt,isDeleted,author,tag,comments,answer
"Một bức xạ đơn sắc có bước sóng λ = 0,44 µm ở trong thủy tinh (chiết suất của thủy tinh ứng với bức xạ đó bằng 1,50) . Bức xạ này có màu:",mot-buc-xa-djon-sac-co-buoc-song-l-044-m-o-trong-t,"[{""type"":""p"",""children"":[{""text"":""Câu 41: "",""bold"":true},{""text"":""Một bức xạ đơn sắc có bước sóng λ = 0,44 µm ở trong thủy tinh (chiết suất của thủy tinh ứng với bức xạ đó bằng 1,50) . Bức xạ này có màu:""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Lam""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Chàm""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Đỏ""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Tím""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:11 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:11 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
Nhận xét nào sau đây là đúng ?,nhan-xet-nao-sau-djay-la-djung-g0wp8,"[{""type"":""p"",""children"":[{""text"":""Câu 42: "",""bold"":true},{""text"":""Nhận xét nào sau đây là đúng ?""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Các vật thể quanh ta có màu sắc khác nhau là khả năng phát ra các bức xạ có màu sắc khác nhau của từng vật.""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Các ánh sáng có bước sóng (tần số) khác nhau thì đều bị môi trường hấp thụ như nhau""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Cảm nhận về màu sắc của các vật thay đổi khi thay đổi màu sắc của nguồn chiếu sáng vật.""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Các ánh sáng có bước sóng (tần số) khác nhau thì đều bị các vật phản xạ (hoặc tán xạ) như nhau""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:11 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:11 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
Những vật hấp thu hoàn toàn mọi ánh sáng nhìn thấy sẽ có màu:,nhung-vat-hap-thu-hoan-toan-moi-anh-sang-nhin-thay,"[{""type"":""p"",""children"":[{""text"":""Câu 43: "",""bold"":true},{""text"":""Những vật hấp thu hoàn toàn mọi ánh sáng nhìn thấy sẽ có màu:""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Đỏ""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Xanh lam""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Đen""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Tím""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:13 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:13 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
"Gọi nc , nl , nL , nv lần lượt là chiết suất của thủy tinh đối với các tia chàm, lam, lục, vàng. Sắp xếp theo thứ tự nào dưới đây đúng ?",goi-nc-nl-nl-nv-lan-luot-la-chiet-suat-cua-thuy-ti,"[{""type"":""p"",""children"":[{""text"":""Câu 44: "",""bold"":true},{""text"":""Gọi n""},{""text"":""c ""},{""text"":"", n""},{""text"":""l""},{""text"":"" , n""},{""text"":""L""},{""text"":"" , n""},{""text"":""v""},{""text"":"" lần lượt là chiết suất của thủy tinh đối với các tia chàm, lam, lục, vàng. Sắp xếp theo thứ tự nào dưới đây đúng ?""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" n""},{""text"":""c >""},{""text"":"" n""},{""text"":""l""},{""text"":"" > n""},{""text"":""L""},{""text"":"" > n""},{""text"":""v""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" n""},{""text"":""c <""},{""text"":"" n""},{""text"":""l""},{""text"":"" < n""},{""text"":""L""},{""text"":"" < n""},{""text"":""v""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" n""},{""text"":""c""},{""text"":"" >n""},{""text"":""L""},{""text"":"" > n""},{""text"":""l""},{""text"":"" > n""},{""text"":""v""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" n""},{""text"":""c""},{""text"":"" < n""},{""text"":""L""},{""text"":"" < n""},{""text"":""l""},{""text"":"" < n""},{""text"":""v""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:13 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:13 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""A"",""bold"":true}]}]"
"Gọi Dđ , fđ , Dt , ft  lần lượt là độ tụ và tiêu cự của cùng một thấu kính thủy tinh đối với ánh sáng đỏ và ánh sáng tím, do nđ < nt nên ",goi-ddj-fdj-dt-ft-lan-luot-la-djo-tu-va-tieu-cu-cu,"[{""type"":""p"",""children"":[{""text"":""Câu 45: "",""bold"":true},{""text"":""Gọi D""},{""text"":""đ""},{""text"":"" , f""},{""text"":""đ""},{""text"":"" , D""},{""text"":""t""},{""text"":"" , f""},{""text"":""t ""},{""text"":"" lần lượt là độ tụ và tiêu cự của cùng một thấu kính thủy tinh đối với ánh sáng đỏ và ánh sáng tím, do n""},{""text"":""đ ""},{""text"":""< n""},{""text"":""t""},{""text"":"" nên ""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" f""},{""text"":""đ""},{""text"":"" < f""},{""text"":""t""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" D""},{""text"":""đ""},{""text"":"" = D""},{""text"":""t""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" f""},{""text"":""đ ""},{""text"":""> f""},{""text"":""t""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" D""},{""text"":""đ""},{""text"":"" > D""},{""text"":""t""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:14 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:14 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
Một vật dao động điều hòa trên trục Ox có phương trình  x = Acos(ωt+Φ) thì có vận tốc tức thời:,mot-vat-dao-djong-djieu-hoa-tren-truc-ox-co-phuong,"[{""type"":""p"",""children"":[{""text"":""Câu 46: "",""bold"":true},{""text"":""Một vật dao động điều hòa trên trục Ox có phương trình  x = Acos(ωt+Φ) thì có vận tốc tức thời:""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" v = -Aωsin(ωt+Φ)""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" v = Aωcos(ωt+Φ)""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" v = Aω""},{""text"":""2""},{""text"":""sin (ωt+Φ)""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" v = -Aωcos(ωt+Φ)""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:15 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:15 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""A"",""bold"":true}]}]"
Phát biểu nào sau đây không đúng khi nói về dao động điều hòa của chất điểm  ?,phat-bieu-nao-sau-djay-khong-djung-khi-noi-ve-dao-,"[{""type"":""p"",""children"":[{""text"":""Câu 47: "",""bold"":true},{""text"":""Phát biểu nào sau đây không đúng khi nói về dao động điều hòa của chất điểm  ?""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Biên độ dao động của chất điểm là đại lượng không đổi""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Động năng của chất điểm biến đổi tuần hoàn theo thời gian""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Tốc độ của chất điểm tỷ lệ với li độ của nó""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Độ lớn của hợp lực tác dụng vào chất điểm tỷ lệ thuận với li độ của chất điểm""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:16 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:16 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
Vận tốc của chất điểm dao động điều hòa độ lớn cực tiểu khi:,van-toc-cua-chat-djiem-dao-djong-djieu-hoa-djo-lon,"[{""type"":""p"",""children"":[{""text"":""Câu 48: "",""bold"":true},{""text"":""Vận tốc của chất điểm dao động điều hòa độ lớn cực tiểu khi:""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Li dộ có độ lớn cực tiểu""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Li độ bằng không""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Li dộ có độ lớn cực đại""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Gia tốc có độ lớn cực tiểu""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:17 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:17 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
"Trong dao động điều hòa, gia tốc của chất điểm bằng không khi:",trong-dao-djong-djieu-hoa-gia-toc-cua-chat-djiem-b,"[{""type"":""p"",""children"":[{""text"":""Câu 49: "",""bold"":true},{""text"":""Trong dao động điều hòa, gia tốc của chất điểm bằng không khi:""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Vận tốc có giá trị cực đại hoặc cực tiểu""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Vận tốc bằng không""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Li độ cực tiểu""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Li độ cực đại""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:18 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:18 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""A"",""bold"":true}]}]"
"Một chất điểm dao động điều hòa, ở thời điểm nào thì gia tốc của nó có giá trị cực đại",mot-chat-djiem-dao-djong-djieu-hoa-o-thoi-djiem-na,"[{""type"":""p"",""children"":[{""text"":""Câu 50: "",""bold"":true},{""text"":""Một chất điểm dao động điều hòa, ở thời điểm nào thì gia tốc của nó có giá trị cực đại""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" A."",""bold"":true},{""text"":"" Chất điểm đi qua vị trí cân bằng""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" B."",""bold"":true},{""text"":"" Li độ của chất điểm có giá trị cực đại""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" C."",""bold"":true},{""text"":"" Li độ của chất điểm có giá trị cực tiểu""}]},{""type"":""p"",""children"":[{""text"":"" ""},{""text"":"" D."",""bold"":true},{""text"":"" Động năng bằng thế năng""}]}]",https://cossin.vn/api/v1/files/logo.png,0,Tue Jun 04 2024 16:29:19 GMT+0700 (Indochina Time),Tue Jun 04 2024 16:29:19 GMT+0700 (Indochina Time),false,661e4b907c47c5cdf91fcdcb,66530786fd861a8671cc5b11,[],"[{""children"":[{""text"":"" Đáp án : ""}]},{""children"":[{""text"":""C"",""bold"":true}]}]"
